MESH2_ID,図名・漢字,図名・よみ,号数
574052.000,谷地,やち,仙台10号-3
574053.000,楯岡,たておか,仙台10号-1
574054.000,船形山,ふながたやま,仙台6号-3
574055.000,升沢,ますざわ,仙台6号-1
574056.000,七ッ森,ななつもり,仙台2号-3
574057.000,吉岡,よしおか,仙台2号-1
574150.000,鹿島台,かしまだい,石巻14号-3
574151.000,広淵,ひろぶち,石巻14号-1
574152.000,石巻,いしのまき,石巻10号-3
574153.000,女川,おながわ,石巻10号-1
574154.000,出島,いずしま,石巻6号-3
574155.000,,,
573842.000,,,
573843.000,,,
573844.000,,,
573940.000,,,
573941.000,,,
573942.000,,,
573943.000,笹川,ささがわ,村上10号-2
573944.000,蒲萄,ぶどう,村上6号-4
573945.000,鳴海山,なるみやま,村上6号-2
573946.000,大鳥池,おおとりいけ,村上2号-4
573947.000,大井沢,おおいさわ,村上2号-2
574040.000,貫見,ぬくみ,仙台14号-4
574041.000,左沢,あてらざわ,仙台14号-2
574042.000,寒河江,さがえ,仙台10号-4
574043.000,天童,てんどう,仙台10号-2
574044.000,関山峠,せきやまとうげ,仙台6号-4
574045.000,定義,じょうげ,仙台6号-2
574046.000,根白石,ねのしろいし,仙台2号-4
574047.000,富谷,とみや,仙台2号-2
574140.000,松島,まつしま,石巻14号-4
574141.000,小野,おの,石巻14号-2
574142.000,渡波,わたのは,石巻10号-4
574143.000,荻浜,おぎのはま,石巻10号-2
574144.000,寄磯,よりいそ,石巻6号-4
574145.000,,,
573832.000,,,
573833.000,鷲崎,わしさき,相川11号-1
573834.000,,,
573932.000,,,
573933.000,柏尾,かしお,村上11号-1
573934.000,塩野町,しおのまち,村上7号-3
573935.000,円吾山,えんごやま,村上7号-1
573936.000,相模山,さがみやま,村上3号-3
573937.000,朝日岳,あさひだけ,村上3号-1
574030.000,太郎,たろう,仙台15号-3
574031.000,宮宿,みやじゅく,仙台15号-1
574032.000,山形北部,やまがたほくぶ,仙台11号-3
574033.000,山寺,やまでら,仙台11号-1
574034.000,作並,さくなみ,仙台7号-3
574035.000,熊ヶ根,くまがね,仙台7号-1
574036.000,仙台西北部,せんだいせいほくぶ,仙台3号-3
574037.000,仙台東北部,せんだいとうほくぶ,仙台3号-1
574130.000,塩竈,しおがま,石巻15号-3
574131.000,宮戸島,みやとじま,石巻15号-1
574133.000,網地島,あじしま,石巻11号-1
574134.000,金華山,きんかさん,石巻7号-3
573822.000,北田野浦,きたたのうら,相川11号-4
573823.000,小田,こだ,相川11号-2
573824.000,,,
573922.000,,,
573923.000,村上,むらかみ,村上11号-2
573924.000,越後門前,えちごもんぜん,村上7号-4
573925.000,三面,みおもて,村上7号-2
573926.000,徳網,とくあみ,村上3号-4
573927.000,羽前葉山,うぜんはやま,村上3号-2
574020.000,荒砥,あらと,仙台15号-4
574021.000,白鷹山,しらたかやま,仙台15号-2
574022.000,山形南部,やまがたなんぶ,仙台11号-4
574023.000,笹谷峠,ささやとうげ,仙台11号-2
574024.000,今宿,いましゅく,仙台7号-4
574025.000,陸前川崎,りくぜんかわさき,仙台7号-2
574026.000,仙台西南部,せんだいせいなんぶ,仙台3号-4
574027.000,仙台東南部,せんだいとうなんぶ,仙台3号-2
574120.000,,,
574121.000,,,
574123.000,,,
574124.000,,,
573811.000,,,
573812.000,金北山,きんぽくさん,相川12号-3
573813.000,両津北部,りょうつほくぶ,相川12号-1
573814.000,,,
573912.000,,,
573913.000,坂町,さかまち,村上12号-1
573914.000,越後下関,えちごしもせき,村上8号-3
573915.000,舟渡,ふなと,村上8号-1
573916.000,五味沢,ごみざわ,村上4号-3
573917.000,羽前上郷,うぜんかみごう,村上4号-1
574010.000,長井,ながい,仙台16号-3
574011.000,羽前中山,うぜんなかやま,仙台16号-1
574012.000,上山,かみのやま,仙台12号-3
574013.000,蔵王山,ざおうざん,仙台12号-1
574014.000,遠刈田,とおがった,仙台8号-3
574015.000,村田,むらた,仙台8号-1
574016.000,岩沼,いわぬま,仙台4号-3
574017.000,仙台空港,せんだいくうこう,仙台4号-1
573801.000,,,
573802.000,相川,あいかわ,相川12号-4
573803.000,両津,りょうつ,相川12号-2
573804.000,水津,すいづ,相川8号-4
573900.000,,,
573901.000,,,
573902.000,稲荷岡,いなりおか,村上12号-4
573903.000,中条,なかじょう,村上12号-2
573904.000,安角,あずみ,村上8号-4
573905.000,小国,おぐに,村上8号-2
573906.000,小国東部,おぐにとうぶ,村上4号-4
573907.000,手ノ子,てのこ,村上4号-2
574000.000,羽前小松,うぜんこまつ,仙台16号-4
574001.000,赤湯,あかゆ,仙台16号-2
574002.000,二井宿,にいじゅく,仙台12号-4
574003.000,不忘山,ふぼうさん,仙台12号-2
574004.000,白石,しろいし,仙台8号-4
574005.000,大河原,おおがわら,仙台8号-2
574006.000,亘理,わたり,仙台4号-4
574007.000,荒浜,あらはま,仙台4号-2
563676.000,,,
563677.000,,,
563871.000,,,
563872.000,河原田,かわはらだ,長岡9号-3
563873.000,畑野,はたの,長岡9号-1
563874.000,岩首,いわくび,長岡5号-3
563876.000,,,
563877.000,,,
563970.000,新潟北部,にいがたほくぶ,新潟13号-3
563971.000,松浜,まつはま,新潟13号-1
563972.000,新発田,しばた,新潟9号-3
563973.000,菅谷,すがたに,新潟9号-1
563974.000,えぶり差岳,えぶりさしだけ,新潟5号-3
563975.000,長者原,ちょうじゃはら,新潟5号-1
563976.000,叶水,かのみず,新潟1号-3
563977.000,玉庭,たまにわ,新潟1号-1
564070.000,米沢北部,よねざわほくぶ,福島13号-3
564071.000,糠野目,ぬかのめ,福島13号-1
564072.000,名号,なごう,福島9号-3
564073.000,関,せき,福島9号-1
564074.000,白石南部,しろいしなんぶ,福島5号-3
564075.000,白石東南部,しろいしとうなんぶ,福島5号-1
564076.000,角田,かくだ,福島1号-3
564077.000,山下,やました,福島1号-1
563666.000,,,
563667.000,舳倉島,へぐらじま,輪島9号-2
563861.000,,,
563862.000,羽茂本郷,はもちほんごう,長岡9号-4
563863.000,赤泊,あかどまり,長岡9号-2
563864.000,,,
563866.000,,,
563867.000,内野,うちの,長岡1号-2
563960.000,新潟南部,にいがたなんぶ,新潟13号-4
563961.000,水原,すいばら,新潟13号-2
563962.000,天王,てんのう,新潟9号-4
563963.000,上赤谷,かみあかたに,新潟9号-2
563964.000,二王子岳,にのうじだけ,新潟5号-4
563965.000,飯豊山,いいでさん,新潟5号-2
563966.000,岩倉,いわくら,新潟1号-4
563967.000,入田沢,いりたざわ,新潟1号-2
564060.000,米沢,よねざわ,福島13号-4
564061.000,米沢東部,よねざわとうぶ,福島13号-2
564062.000,栗子山,くりこやま,福島9号-4
564063.000,中茂庭,なかもにわ,福島9号-2
564064.000,桑折,こおり,福島5号-4
564065.000,舟生,ふにゅう,福島5号-2
564066.000,丸森,まるもり,福島1号-4
564067.000,新地,しんち,福島1号-2
563656.000,,,
563657.000,,,
563851.000,宿根木,しゅくねぎ,長岡14号-1
563852.000,小木,おぎ,長岡10号-3
563853.000,,,
563854.000,,,
563856.000,角田山,かくだやま,長岡2号-3
563857.000,巻,まき,長岡2号-1
563950.000,白根,しろね,新潟14号-3
563951.000,新津,にいつ,新潟14号-1
563952.000,出湯,でゆ,新潟10号-3
563953.000,東赤谷,ひがしあかたに,新潟10号-1
563954.000,蒜場山,ひるばやま,新潟6号-3
563955.000,大日岳,だいにちだけ,新潟6号-1
563956.000,川入,かわいり,新潟2号-3
563957.000,飯森山,いいもりさん,新潟2号-1
564050.000,白布温泉,しらぶおんせん,福島14号-3
564051.000,天元台,てんげんだい,福島14号-1
564052.000,板谷,いたや,福島10号-3
564053.000,福島北部,ふくしまほくぶ,福島10号-1
564054.000,保原,ほばら,福島6号-3
564055.000,霊山,りょうぜん,福島6号-1
564056.000,青葉,あおば,福島2号-3
564057.000,相馬中村,そうまなかむら,福島2号-1
564150.000,,,
563841.000,,,
563842.000,,,
563846.000,弥彦,やひこ,長岡2号-4
563847.000,越後吉田,えちごよしだ,長岡2号-2
563940.000,矢代田,やしろだ,新潟14号-4
563941.000,村松,むらまつ,新潟14号-2
563942.000,馬下,まおろし,新潟10号-4
563943.000,津川,つがわ,新潟10号-2
563944.000,日出谷,ひでや,新潟6号-4
563945.000,飯里,いいさと,新潟6号-2
563946.000,加納,かのう,新潟2号-4
563947.000,熱塩,あつしお,新潟2号-2
564040.000,桧原湖,ひばらこ,福島14号-4
564041.000,吾妻山,あづまやま,福島14号-2
564042.000,土湯温泉,つちゆおんせん,福島10号-4
564043.000,福島南部,ふくしまなんぶ,福島10号-2
564044.000,月舘,つきだて,福島6号-4
564045.000,萩平,はぎだいら,福島6号-2
564046.000,磐城草野,いわきくさの,福島2号-4
564047.000,磐城鹿島,いわきかしま,福島2号-2
564140.000,南海老,みなみえび,福島2号東-4
563636.000,,,
563637.000,,,
563731.000,,,
563732.000,,,
563733.000,,,
563834.000,,,
563835.000,,,
563836.000,寺泊,てらどまり,長岡3号-3
563837.000,三条,さんじょう,長岡3号-1
563930.000,加茂,かも,新潟15号-3
563931.000,越後白山,えちごはくさん,新潟15号-1
563932.000,高石,たかいし,新潟11号-3
563933.000,越後豊川,えちごとよかわ,新潟11号-1
563934.000,徳沢,とくさわ,新潟7号-3
563935.000,野沢,のざわ,新潟7号-1
563936.000,喜多方西部,きたかたせいぶ,新潟3号-3
563937.000,喜多方東部,きたかたとうぶ,新潟3号-1
564030.000,磐梯山,ばんだいさん,福島15号-3
564031.000,中ﾉ沢,なかのさわ,福島15号-1
564032.000,安達太良山,あだたらやま,福島11号-3
564033.000,二本松,にほんまつ,福島11号-1
564034.000,川俣,かわまた,福島7号-3
564035.000,飯樋,いいとい,福島7号-1
564036.000,小宮,こみや,福島3号-3
564037.000,原町,はらまち,福島3号-1
564130.000,大甕,おおみか,福島3号東-3
564131.000,,,
563626.000,,,
563627.000,,,
563721.000,,,
563722.000,珠洲岬,すずみさき,輪島3号-4
563723.000,,,
563824.000,,,
563825.000,出雲崎,いずもざき,長岡7号-2
563826.000,与板,よいた,長岡3号-4
563827.000,見附,みつけ,長岡3号-2
563920.000,森町,もりまち,新潟15号-4
563921.000,粟ヶ岳,あわがたけ,新潟15号-2
563922.000,室谷,むろや,新潟11号-4
563923.000,御神楽岳,みかぐらだけ,新潟11号-2
563924.000,安座,あざ,新潟7号-4
563925.000,柳津,やないづ,新潟7号-2
563926.000,坂下,ばんげ,新潟3号-4
563927.000,会津広田,あいづひろた,新潟3号-2
564020.000,猪苗代,いなわしろ,福島15号-4
564021.000,関都,せきと,福島15号-2
564022.000,玉井,たまのい,福島11号-4
564023.000,岩代本宮,いわしろもとみや,福島11号-2
564024.000,岩代小浜,いわしろおばま,福島7号-4
564025.000,上移,かみうつし,福島7号-2
564026.000,下津島,しもつしま,福島3号-4
564027.000,小高,おだか,福島3号-2
564120.000,塚原,つかばら,福島3号東-4
564121.000,,,
563615.000,,,
563616.000,,,
563617.000,,,
563710.000,曽々木,そそぎ,輪島8号-3
563711.000,宝立山,ほうりゅうざん,輪島8号-1
563712.000,能登飯田,のといいだ,輪島4号-3
563713.000,,,
563813.000,,,
563814.000,宮川,みやがわ,長岡8号-3
563815.000,西山,にしやま,長岡8号-1
563816.000,長岡,ながおか,長岡4号-3
563817.000,栃尾,とちお,長岡4号-1
563910.000,栃堀,とちぼり,新潟16号-3
563911.000,光明山,こうみょうさん,新潟16号-1
563912.000,駒形山,こまがたやま,新潟12号-3
563913.000,貉ヶ森山,むじながもりやま,新潟12号-1
563914.000,沼沢沼,ぬまざわぬま,新潟8号-3
563915.000,宮下,みやした,新潟8号-1
563916.000,会津高田,あいづたかだ,新潟4号-3
563917.000,若松,わかまつ,新潟4号-1
564010.000,原,はら,福島16号-3
564011.000,山潟,やまがた,福島16号-1
564012.000,磐梯熱海,ばんだいあたみ,福島12号-3
564013.000,三春,みはる,福島12号-1
564014.000,船引,ふねひき,福島8号-3
564015.000,常葉,ときわ,福島8号-1
564016.000,古道,ふるみち,福島4号-3
564017.000,浪江,なみえ,福島4号-1
564110.000,磐城双葉,いわきふたば,福島4号東-3
564111.000,,,
563605.000,,,
563606.000,皆月,みなづき,輪島12号-4
563607.000,輪島,わじま,輪島12号-2
563700.000,柳田,やなぎだ,輪島8号-4
563701.000,松波,まつなみ,輪島8号-2
563702.000,,,
563703.000,,,
563803.000,,,
563804.000,柏崎,かしわざき,長岡8号-4
563805.000,塚野山,つかのやま,長岡8号-2
563806.000,片貝,かたかい,長岡4号-4
563807.000,半蔵金,はんぞうがね,長岡4号-2
563900.000,穴沢,あなざわ,新潟16号-4
563901.000,守門岳,すもんだけ,新潟16号-2
563902.000,只見,ただみ,新潟12号-4
563903.000,会津横田,あいづよこた,新潟12号-2
563904.000,野尻,のじり,新潟8号-4
563905.000,博士山,はかせやま,新潟8号-2
563906.000,東尾岐,ひがしおまた,新潟4号-4
563907.000,上三寄,かみみより,新潟4号-2
564000.000,岩代福良,いわしろふくら,福島16号-4
564001.000,岩代中野,いわしろなかの,福島16号-2
564002.000,郡山西部,こおりやませいぶ,福島12号-4
564003.000,郡山,こおりやま,福島12号-2
564004.000,柳橋,やなぎはし,福島8号-4
564005.000,上大越,かみおおごえ,福島8号-2
564006.000,上川内,かみかわうち,福島4号-4
564007.000,夜の森,よのもり,福島4号-2
564100.000,磐城富岡,いわきとみおか,福島4号東-4
564101.000,,,
553674.000,,,
553675.000,,,
553676.000,門前,もんぜん,七尾1号-3
553677.000,長沢,ながさわ,七尾1号-1
553770.000,鵜川,うかわ,富山13号-3
553771.000,宇出津,うしつ,富山13号-1
553772.000,,,
553872.000,,,
553873.000,柿崎,かきざき,高田9号-1
553874.000,越後野田,えちごのた,高田5号-3
553875.000,法坂,ほうざか,高田5号-1
553876.000,小千谷,おぢや,高田1号-3
553877.000,小平尾,おびろう,高田1号-1
553970.000,須原,すはら,日光13号-3
553971.000,毛猛山,けもうやま,日光13号-1
553972.000,田子倉湖,たごくらこ,日光9号-3
553973.000,会津小林,あいづこばやし,日光9号-1
553974.000,和泉田,いずみだ,日光5号-3
553975.000,大芦,おおあし,日光5号-1
553976.000,林中,はやしなか,日光1号-3
553977.000,湯野上,ゆのかみ,日光1号-1
554070.000,羽鳥湖,はとりこ,白河13号-3
554071.000,岩代長沼,いわしろながぬま,白河13号-1
554072.000,須賀川西部,すかがわせいぶ,白河9号-3
554073.000,須賀川東部,すかがわとうぶ,白河9号-1
554074.000,田母神,たもがみ,白河5号-3
554075.000,小野新町,おのにいまち,白河5号-1
554076.000,坂シ内,さかしうち,白河1号-3
554077.000,成子内,なるこうち,白河1号-1
554170.000,井出,いで,白河1号東-3
554171.000,,,
553664.000,,,
553665.000,剱地,つるぎぢ,七尾5号-2
553666.000,下唐川,しもからかわ,七尾1号-4
553667.000,穴水,あなみず,七尾1号-2
553760.000,前波,まえなみ,富山13号-4
553761.000,,,
553762.000,,,
553860.000,,,
553861.000,,,
553862.000,潟町,かたまち,高田9号-4
553863.000,原之町,はらのまち,高田9号-2
553864.000,石黒,いしぐろ,高田5号-4
553865.000,岡野町,おかのまち,高田5号-2
553866.000,岩沢,いわさわ,高田1号-4
553867.000,小出,こいで,高田1号-2
553960.000,大湯,おおゆ,日光13号-4
553961.000,未丈が岳,みじょうがだけ,日光13号-2
553962.000,会津朝日岳,あいづあさひだけ,日光9号-4
553963.000,城郭朝日山,じょうかごあさひやま,日光9号-2
553964.000,会津山口,あいづやまぐち,日光5号-4
553965.000,針生,はりゅう,日光5号-2
553966.000,田島,たじま,日光1号-4
553967.000,甲子山,かっしざん,日光1号-2
554060.000,新甲子,しんかし,白河13号-4
554061.000,上小屋,かみこや,白河13号-2
554062.000,矢吹,やぶき,白河9号-4
554063.000,母畑,ぼばた,白河9号-2
554064.000,上蓬田,かみよもぎだ,白河5号-4
554065.000,上三坂,かみみさか,白河5号-2
554066.000,川前,かわまえ,白河1号-4
554067.000,上浅見川,かみあさみがわ,白河1号-2
554160.000,下浅見川,しもあさみがわ,白河1号東-4
554161.000,,,
553654.000,,,
553655.000,富来,とぎ,七尾6号-1
553656.000,中島,なかじま,七尾2号-3
553657.000,和倉,わくら,七尾2号-1
553750.000,小口瀬戸,こぐちせと,富山14号-3
553751.000,,,
553756.000,,,
553757.000,,,
553850.000,名立大町,なだちおおまち,高田14号-3
553851.000,高田西部,たかだせいぶ,高田14号-1
553852.000,高田東部,たかだとうぶ,高田10号-3
553853.000,安塚,やすづか,高田10号-1
553854.000,松代,まつだい,高田6号-3
553855.000,千手,せんじゅ,高田6号-1
553856.000,十日町,とおかまち,高田2号-3
553857.000,五日町,いつかまち,高田2号-1
553950.000,八海山,はっかいさん,日光14号-3
